AX,AY,AZ,_id,datetime,label
0.03931,0.99390,-0.12402,61c460e01b833c9885d0d858,2021/12/23 11:43:28:45,waschen
0.04272,1.00098,-0.13550,61c460e01b833c9885d0d859,2021/12/23 11:43:28:543,waschen
0.04321,0.99951,-0.12085,61c460e11b833c9885d0d85a,2021/12/23 11:43:29:41,waschen
0.04102,1.00244,-0.12744,61c460e11b833c9885d0d85b,2021/12/23 11:43:29:540,waschen
0.04761,0.99487,-0.10474,61c460e21b833c9885d0d85c,2021/12/23 11:43:30:40,waschen
0.04419,1.00244,-0.11743,61c460e31b833c9885d0d85d,2021/12/23 11:43:30:540,waschen
0.03735,1.00049,-0.12549,61c460e31b833c9885d0d85e,2021/12/23 11:43:31:38,waschen
0.04688,1.00098,-0.12109,61c460e41b833c9885d0d85f,2021/12/23 11:43:31:537,waschen
0.04468,1.00317,-0.13086,61c460e41b833c9885d0d860,2021/12/23 11:43:32:37,waschen
0.04736,0.99805,-0.11890,61c460e51b833c9885d0d861,2021/12/23 11:43:32:537,waschen
0.04102,0.99731,-0.12012,61c460e51b833c9885d0d862,2021/12/23 11:43:33:35,waschen
0.04443,0.99365,-0.05078,61c460e51b833c9885d0d863,2021/12/23 11:43:33:535,waschen
0.03711,1.00171,-0.11694,61c460e61b833c9885d0d864,2021/12/23 11:43:34:35,waschen
0.04541,0.99731,-0.10938,61c460e71b833c9885d0d865,2021/12/23 11:43:34:535,waschen
0.04614,0.99634,-0.12036,61c460e71b833c9885d0d866,2021/12/23 11:43:35:35,waschen
0.04834,0.99927,-0.12622,61c460e81b833c9885d0d867,2021/12/23 11:43:35:533,waschen
0.03906,1.00000,-0.12451,61c460e81b833c9885d0d868,2021/12/23 11:43:36:33,waschen
0.03711,0.99341,-0.12134,61c460e91b833c9885d0d869,2021/12/23 11:43:36:532,waschen
0.03760,0.99609,-0.11890,61c460fa668f59509915a19b,2021/12/23 11:43:52:875,leerlauf
0.04126,0.99463,-0.11865,61c460fa668f59509915a19c,2021/12/23 11:43:53:373,leerlauf
0.03613,0.99976,-0.12183,61c460fb668f59509915a19d,2021/12/23 11:43:53:872,leerlauf
0.04248,1.00854,-0.12012,61c460fb668f59509915a19e,2021/12/23 11:43:54:372,leerlauf
0.03760,0.99316,-0.12402,61c46122371d8a29525db1da,2021/12/23 11:44:33:655,waschen
0.04468,0.99268,-0.11914,61c46122371d8a29525db1db,2021/12/23 11:44:34:155,waschen
0.04321,0.99731,-0.11597,61c46123371d8a29525db1dc,2021/12/23 11:44:34:655,waschen
0.04590,0.99976,-0.11401,61c46123371d8a29525db1dd,2021/12/23 11:44:35:155,waschen
0.04517,0.99951,-0.12134,61c46124371d8a29525db1de,2021/12/23 11:44:35:655,waschen
0.04248,1.00244,-0.12109,61c46124371d8a29525db1df,2021/12/23 11:44:36:155,waschen
0.04150,0.99536,-0.13330,61c46125371d8a29525db1e0,2021/12/23 11:44:36:655,waschen
0.04492,0.98828,-0.10840,61c46125371d8a29525db1e1,2021/12/23 11:44:37:155,waschen
0.03394,0.99683,-0.12549,61c46125371d8a29525db1e2,2021/12/23 11:44:37:655,waschen
0.04443,0.99707,-0.11694,61c46126371d8a29525db1e3,2021/12/23 11:44:38:153,waschen
0.04150,0.99609,-0.12769,61c46127371d8a29525db1e4,2021/12/23 11:44:38:653,waschen
0.04565,0.99316,-0.12988,61c46127371d8a29525db1e5,2021/12/23 11:44:39:153,waschen
0.04419,0.99463,-0.13257,61c46128371d8a29525db1e6,2021/12/23 11:44:39:652,waschen
0.04224,1.00317,-0.13770,61c46128371d8a29525db1e7,2021/12/23 11:44:40:153,waschen
0.03491,1.00366,-0.12573,61c46129371d8a29525db1e8,2021/12/23 11:44:40:651,waschen
0.04517,1.00391,-0.15381,61c46129371d8a29525db1e9,2021/12/23 11:44:41:151,waschen
0.04297,1.00488,-0.10693,61c4612a371d8a29525db1ea,2021/12/23 11:44:41:650,waschen
0.04370,1.00757,-0.12598,61c4612a371d8a29525db1eb,2021/12/23 11:44:42:150,waschen
0.04688,0.99780,-0.11157,61c4612b371d8a29525db1ec,2021/12/23 11:44:42:650,waschen
0.03662,1.00098,-0.12329,61c4612b371d8a29525db1ed,2021/12/23 11:44:43:150,waschen
0.05298,0.99951,-0.12402,61c4612c371d8a29525db1ee,2021/12/23 11:44:43:650,waschen
0.04126,1.00220,-0.14355,61c4612c371d8a29525db1ef,2021/12/23 11:44:44:150,waschen
0.04004,0.99585,-0.11914,61c4612d371d8a29525db1f0,2021/12/23 11:44:44:648,waschen
0.03076,0.99438,-0.12866,61c4612d371d8a29525db1f1,2021/12/23 11:44:45:148,waschen
0.04028,1.00171,-0.12598,61c4612e371d8a29525db1f2,2021/12/23 11:44:45:648,waschen
0.03296,0.98608,-0.12793,61c462824b1fcee6ebac0ebe,2021/12/23 11:50:25:287,pumpen
0.04126,0.98047,-0.10205,61c462834b1fcee6ebac0ebf,2021/12/23 11:50:25:785,pumpen
0.06079,0.98071,-0.12183,61c462844b1fcee6ebac0ec0,2021/12/23 11:50:26:283,pumpen
0.02515,0.98682,-0.11206,61c462844b1fcee6ebac0ec1,2021/12/23 11:50:26:781,pumpen
0.07104,0.98315,-0.06274,61c462844b1fcee6ebac0ec2,2021/12/23 11:50:27:280,pumpen
0.04199,0.99536,-0.09229,61c462854b1fcee6ebac0ec3,2021/12/23 11:50:27:777,pumpen
0.05029,0.97900,-0.11597,61c462854b1fcee6ebac0ec4,2021/12/23 11:50:28:276,pumpen
0.06494,0.98096,-0.15015,61c462864b1fcee6ebac0ec5,2021/12/23 11:50:28:775,pumpen
0.07031,1.01245,-0.14160,61c462864b1fcee6ebac0ec6,2021/12/23 11:50:29:273,pumpen
0.05542,0.99023,-0.12622,61c462874b1fcee6ebac0ec7,2021/12/23 11:50:29:772,pumpen
0.05298,1.00635,-0.13745,61c462874b1fcee6ebac0ec8,2021/12/23 11:50:30:271,pumpen
0.07593,0.98438,-0.08643,61c462884b1fcee6ebac0ec9,2021/12/23 11:50:30:770,pumpen
0.05566,0.99023,-0.10815,61c462894b1fcee6ebac0eca,2021/12/23 11:50:31:268,pumpen
0.06299,0.98779,-0.08667,61c462894b1fcee6ebac0ecb,2021/12/23 11:50:31:767,pumpen
0.06958,0.99512,-0.07471,61c462894b1fcee6ebac0ecc,2021/12/23 11:50:32:266,pumpen
0.07349,0.98608,-0.09595,61c4628a4b1fcee6ebac0ecd,2021/12/23 11:50:32:765,pumpen
0.06592,0.98608,-0.10913,61c4628a4b1fcee6ebac0ece,2021/12/23 11:50:33:263,pumpen
0.07422,0.99170,-0.07788,61c4628b4b1fcee6ebac0ecf,2021/12/23 11:50:33:761,pumpen
0.04883,0.99780,-0.07324,61c4628c4b1fcee6ebac0ed0,2021/12/23 11:50:34:261,pumpen
0.05786,0.98584,-0.07690,61c4628c4b1fcee6ebac0ed1,2021/12/23 11:50:34:760,pumpen
0.06958,0.98218,-0.08984,61c4628c4b1fcee6ebac0ed2,2021/12/23 11:50:35:257,pumpen
0.06763,0.98071,-0.12231,61c4628d4b1fcee6ebac0ed3,2021/12/23 11:50:35:756,pumpen
0.04810,0.97266,-0.08716,61c4628d4b1fcee6ebac0ed4,2021/12/23 11:50:36:255,pumpen
0.05640,0.99292,-0.07471,61c4628e4b1fcee6ebac0ed5,2021/12/23 11:50:36:753,pumpen
0.01416,0.97266,-0.07788,61c4628f4b1fcee6ebac0ed6,2021/12/23 11:50:37:252,pumpen
0.03345,0.98584,-0.13965,61c4628f4b1fcee6ebac0ed7,2021/12/23 11:50:37:751,pumpen
0.05933,0.99365,-0.11914,61c4628f4b1fcee6ebac0ed8,2021/12/23 11:50:38:250,pumpen
0.03027,0.98877,-0.07715,61c462904b1fcee6ebac0ed9,2021/12/23 11:50:38:748,pumpen
0.04883,0.98853,-0.17798,61c462904b1fcee6ebac0eda,2021/12/23 11:50:39:246,pumpen
0.05469,0.98975,-0.10669,61c462914b1fcee6ebac0edb,2021/12/23 11:50:39:745,pumpen
0.02905,0.98340,-0.16699,61c462924b1fcee6ebac0edc,2021/12/23 11:50:40:243,pumpen
0.05518,0.99414,-0.14819,61c462924b1fcee6ebac0edd,2021/12/23 11:50:40:741,pumpen
0.03345,1.00464,-0.16895,61c462924b1fcee6ebac0ede,2021/12/23 11:50:41:240,pumpen
0.04565,0.97705,-0.09351,61c462934b1fcee6ebac0edf,2021/12/23 11:50:41:738,pumpen
0.03906,0.97485,-0.06885,61c462934b1fcee6ebac0ee0,2021/12/23 11:50:42:236,pumpen
0.02881,0.97778,-0.09839,61c462944b1fcee6ebac0ee1,2021/12/23 11:50:42:735,pumpen
0.03491,0.98145,-0.09985,61c462944b1fcee6ebac0ee2,2021/12/23 11:50:43:233,pumpen
0.04907,0.98682,-0.15503,61c462954b1fcee6ebac0ee3,2021/12/23 11:50:43:731,pumpen
0.04248,0.97534,-0.10693,61c462964b1fcee6ebac0ee4,2021/12/23 11:50:44:230,pumpen
0.03613,1.00317,-0.17261,61c462964b1fcee6ebac0ee5,2021/12/23 11:50:44:728,pumpen
0.05054,0.99658,-0.16602,61c462964b1fcee6ebac0ee6,2021/12/23 11:50:45:226,pumpen
0.07007,1.02075,-0.15112,61c462974b1fcee6ebac0ee7,2021/12/23 11:50:45:725,pumpen
0.05127,1.02588,-0.12183,61c462984b1fcee6ebac0ee8,2021/12/23 11:50:46:223,pumpen
0.02588,1.01538,-0.20337,61c462984b1fcee6ebac0ee9,2021/12/23 11:50:46:722,pumpen
0.04688,1.02612,-0.16138,61c462984b1fcee6ebac0eea,2021/12/23 11:50:47:220,pumpen
0.03027,1.02563,-0.19214,61c462994b1fcee6ebac0eeb,2021/12/23 11:50:47:718,pumpen
0.04932,1.02441,-0.20361,61c4629a4b1fcee6ebac0eec,2021/12/23 11:50:48:217,pumpen
0.01416,1.01587,-0.15088,61c4629a4b1fcee6ebac0eed,2021/12/23 11:50:48:715,pumpen
0.05542,0.99683,-0.23877,61c4629a4b1fcee6ebac0eee,2021/12/23 11:50:49:213,pumpen
0.02637,1.03003,-0.15039,61c4629b4b1fcee6ebac0eef,2021/12/23 11:50:49:712,pumpen
0.07007,1.01855,-0.11328,61c4629b4b1fcee6ebac0ef0,2021/12/23 11:50:50:210,pumpen
0.03540,1.02637,-0.19238,61c4629c4b1fcee6ebac0ef1,2021/12/23 11:50:50:710,pumpen
0.07690,1.02466,-0.12378,61c4629c4b1fcee6ebac0ef2,2021/12/23 11:50:51:207,pumpen
0.01782,1.01758,-0.10449,61c4629d4b1fcee6ebac0ef3,2021/12/23 11:50:51:705,pumpen
0.05737,1.01294,-0.12964,61c4629e4b1fcee6ebac0ef4,2021/12/23 11:50:52:205,pumpen
0.01807,1.03394,-0.19385,61c4629e4b1fcee6ebac0ef5,2021/12/23 11:50:52:702,pumpen
0.04321,1.02319,-0.20142,61c4629e4b1fcee6ebac0ef6,2021/12/23 11:50:53:200,pumpen
0.04590,1.02271,-0.14648,61c4629f4b1fcee6ebac0ef7,2021/12/23 11:50:53:698,pumpen
0.04858,1.01025,-0.10205,61c4629f4b1fcee6ebac0ef8,2021/12/23 11:50:54:197,pumpen
0.02490,1.02637,-0.18604,61c462a04b1fcee6ebac0ef9,2021/12/23 11:50:54:695,pumpen
0.03369,1.00122,-0.13501,61c462a04b1fcee6ebac0efa,2021/12/23 11:50:55:192,pumpen
0.01147,1.03638,-0.15527,61c462a14b1fcee6ebac0efb,2021/12/23 11:50:55:690,pumpen
0.01025,1.02710,-0.16992,61c462a24b1fcee6ebac0efc,2021/12/23 11:50:56:188,pumpen
0.04443,1.00854,-0.11133,61c462a24b1fcee6ebac0efd,2021/12/23 11:50:56:686,pumpen
0.05298,1.01221,-0.18213,61c462a24b1fcee6ebac0efe,2021/12/23 11:50:57:185,pumpen
0.06177,1.02344,-0.19141,61c462a34b1fcee6ebac0eff,2021/12/23 11:50:57:682,pumpen
0.01807,1.01733,-0.12158,61c462a34b1fcee6ebac0f00,2021/12/23 11:50:58:181,pumpen
0.03467,1.02637,-0.09546,61c462a44b1fcee6ebac0f01,2021/12/23 11:50:58:680,pumpen
0.05078,1.02490,-0.21118,61c462a54b1fcee6ebac0f02,2021/12/23 11:50:59:177,pumpen
0.05396,1.02490,-0.11670,61c462a54b1fcee6ebac0f03,2021/12/23 11:50:59:676,pumpen
0.02588,1.01978,-0.20801,61c462a64b1fcee6ebac0f04,2021/12/23 11:51:0:175,pumpen
0.03442,1.02588,-0.11890,61c462a64b1fcee6ebac0f05,2021/12/23 11:51:0:672,pumpen
0.00122,0.98999,-0.19385,61c462a64b1fcee6ebac0f06,2021/12/23 11:51:1:171,pumpen
0.02515,0.98755,-0.12451,61c462a74b1fcee6ebac0f07,2021/12/23 11:51:1:668,pumpen
-0.00342,1.02148,-0.20972,61c462a84b1fcee6ebac0f08,2021/12/23 11:51:2:166,pumpen
0.04761,1.00293,-0.07813,61c462a84b1fcee6ebac0f09,2021/12/23 11:51:2:665,pumpen
-0.04175,1.02319,-0.18774,61c462a84b1fcee6ebac0f0a,2021/12/23 11:51:3:163,pumpen
0.05908,1.01270,-0.11401,61c462a94b1fcee6ebac0f0b,2021/12/23 11:51:3:661,pumpen
0.02637,1.03003,-0.16284,61c462a94b1fcee6ebac0f0c,2021/12/23 11:51:4:160,pumpen
0.06958,1.00806,-0.12256,61c462aa4b1fcee6ebac0f0d,2021/12/23 11:51:4:658,pumpen
0.02271,0.99976,-0.20972,61c462ab4b1fcee6ebac0f0e,2021/12/23 11:51:5:158,pumpen
0.07202,0.99731,-0.15894,61c462ab4b1fcee6ebac0f0f,2021/12/23 11:51:5:655,pumpen
0.01123,1.00806,-0.12134,61c462ab4b1fcee6ebac0f10,2021/12/23 11:51:6:153,pumpen
0.07690,0.99487,-0.09619,61c462ac4b1fcee6ebac0f11,2021/12/23 11:51:6:652,pumpen
0.03540,1.00366,-0.17139,61c462ac4b1fcee6ebac0f12,2021/12/23 11:51:7:151,pumpen
0.03271,0.99658,-0.18799,61c462ad4b1fcee6ebac0f13,2021/12/23 11:51:7:650,pumpen
0.05249,1.02124,-0.16846,61c462ad4b1fcee6ebac0f14,2021/12/23 11:51:8:148,pumpen
-0.00562,1.02222,-0.19019,61c462ae4b1fcee6ebac0f15,2021/12/23 11:51:8:646,pumpen
0.00073,0.99512,-0.18457,61c462ae4b1fcee6ebac0f16,2021/12/23 11:51:9:145,pumpen
0.04761,0.99243,-0.09790,61c462af4b1fcee6ebac0f17,2021/12/23 11:51:9:643,pumpen
0.03320,1.00562,-0.12524,61c462af4b1fcee6ebac0f18,2021/12/23 11:51:10:141,pumpen
0.06250,0.99609,-0.14819,61c462b04b1fcee6ebac0f19,2021/12/23 11:51:10:640,pumpen
0.02173,0.99268,-0.12085,61c462b04b1fcee6ebac0f1a,2021/12/23 11:51:11:138,pumpen
0.02759,1.00073,-0.14111,61c462b14b1fcee6ebac0f1b,2021/12/23 11:51:11:637,pumpen
0.04663,0.98560,-0.17871,61c462b14b1fcee6ebac0f1c,2021/12/23 11:51:12:135,pumpen
0.03564,0.97998,-0.04688,61c462b24b1fcee6ebac0f1d,2021/12/23 11:51:12:633,pumpen
-0.00903,0.98584,-0.19775,61c462b34b1fcee6ebac0f1e,2021/12/23 11:51:13:131,pumpen
0.03174,0.95728,-0.18188,61c462b34b1fcee6ebac0f1f,2021/12/23 11:51:13:630,pumpen
0.02344,0.97656,-0.07764,61c462b34b1fcee6ebac0f20,2021/12/23 11:51:14:127,pumpen
0.04053,0.99609,-0.11084,61c462b44b1fcee6ebac0f21,2021/12/23 11:51:14:625,pumpen
0.03857,0.97656,-0.19312,61c462b44b1fcee6ebac0f22,2021/12/23 11:51:15:123,pumpen
0.08032,0.99072,-0.12061,61c462b54b1fcee6ebac0f23,2021/12/23 11:51:15:622,pumpen
0.04224,0.99463,-0.14844,61c462b54b1fcee6ebac0f24,2021/12/23 11:51:16:120,pumpen
0.02783,0.98706,-0.15430,61c462b64b1fcee6ebac0f25,2021/12/23 11:51:16:618,pumpen
0.04517,0.98828,-0.09937,61c462b64b1fcee6ebac0f26,2021/12/23 11:51:17:117,pumpen
0.03198,0.99829,-0.18457,61c462b74b1fcee6ebac0f27,2021/12/23 11:51:17:615,pumpen
0.02930,1.02271,-0.12744,61c462b84b1fcee6ebac0f28,2021/12/23 11:51:18:115,pumpen
0.01636,1.02075,-0.17773,61c462b84b1fcee6ebac0f29,2021/12/23 11:51:18:612,pumpen
0.00781,0.98071,-0.11475,61c462b84b1fcee6ebac0f2a,2021/12/23 11:51:19:110,pumpen
0.03540,0.96826,-0.05444,61c462b94b1fcee6ebac0f2b,2021/12/23 11:51:19:608,pumpen
0.03955,0.95068,-0.07910,61c462ba4b1fcee6ebac0f2c,2021/12/23 11:51:20:106,pumpen
0.09863,0.98560,-0.13599,61c462ba4b1fcee6ebac0f2d,2021/12/23 11:51:20:605,pumpen
0.02686,0.97827,-0.08936,61c462bb4b1fcee6ebac0f2e,2021/12/23 11:51:21:103,pumpen
0.01050,0.98657,-0.06201,61c462bb4b1fcee6ebac0f2f,2021/12/23 11:51:21:602,pumpen
-0.00342,0.97510,-0.11108,61c462bb4b1fcee6ebac0f30,2021/12/23 11:51:22:98,pumpen
-0.00342,1.00903,-0.14648,61c462bc4b1fcee6ebac0f31,2021/12/23 11:51:22:597,pumpen
0.01953,1.01196,-0.11938,61c462bd4b1fcee6ebac0f32,2021/12/23 11:51:23:95,pumpen
-0.01221,0.97510,-0.16357,61c462bd4b1fcee6ebac0f33,2021/12/23 11:51:23:592,pumpen
-0.02686,1.00049,-0.13257,61c462bd4b1fcee6ebac0f34,2021/12/23 11:51:24:90,pumpen
-0.00146,1.02368,-0.21753,61c462be4b1fcee6ebac0f35,2021/12/23 11:51:24:587,pumpen
-0.02881,1.01880,-0.16968,61c462be4b1fcee6ebac0f36,2021/12/23 11:51:25:85,pumpen
0.02344,1.02612,-0.10327,61c462bf4b1fcee6ebac0f37,2021/12/23 11:51:25:582,pumpen
0.01807,0.98657,-0.09229,61c462bf4b1fcee6ebac0f38,2021/12/23 11:51:26:80,pumpen
-0.00952,1.01050,-0.15796,61c462c04b1fcee6ebac0f39,2021/12/23 11:51:26:577,pumpen
0.01953,0.99292,-0.09985,61c462c14b1fcee6ebac0f3a,2021/12/23 11:51:27:74,pumpen
0.03296,0.99951,-0.09253,61c462c14b1fcee6ebac0f3b,2021/12/23 11:51:27:572,pumpen
0.00854,0.99048,-0.11792,61c462c24b1fcee6ebac0f3c,2021/12/23 11:51:28:69,pumpen
0.01416,0.98657,-0.08032,61c462c24b1fcee6ebac0f3d,2021/12/23 11:51:28:567,pumpen
0.01367,0.98730,-0.12793,61c462c24b1fcee6ebac0f3e,2021/12/23 11:51:29:63,pumpen
-0.00903,0.97949,-0.08667,61c462c34b1fcee6ebac0f3f,2021/12/23 11:51:29:562,pumpen
-0.01025,1.01611,-0.15381,61c462c34b1fcee6ebac0f40,2021/12/23 11:51:30:60,pumpen
0.02954,0.97729,-0.04932,61c462c44b1fcee6ebac0f41,2021/12/23 11:51:30:557,pumpen
-0.00342,0.99561,-0.14819,61c462c54b1fcee6ebac0f42,2021/12/23 11:51:31:55,pumpen
0.02759,1.01465,-0.09033,61c462c54b1fcee6ebac0f43,2021/12/23 11:51:31:552,pumpen
-0.00903,0.98779,-0.11792,61c462c54b1fcee6ebac0f44,2021/12/23 11:51:32:50,pumpen
0.04297,0.98120,-0.15112,61c462c64b1fcee6ebac0f45,2021/12/23 11:51:32:547,pumpen
0.01489,0.96338,-0.13574,61c462c64b1fcee6ebac0f46,2021/12/23 11:51:33:46,pumpen
0.08618,0.97437,-0.14551,61c462c74b1fcee6ebac0f47,2021/12/23 11:51:33:543,pumpen
0.07007,0.96021,-0.05884,61c462c84b1fcee6ebac0f48,2021/12/23 11:51:34:41,pumpen
0.10571,0.98535,-0.14038,61c462c84b1fcee6ebac0f49,2021/12/23 11:51:34:540,pumpen
0.02246,0.98193,-0.12646,61c462c94b1fcee6ebac0f4a,2021/12/23 11:51:35:38,pumpen
0.07666,0.96777,-0.12305,61c462c94b1fcee6ebac0f4b,2021/12/23 11:51:35:537,pumpen
0.03076,0.99121,-0.10449,61c462c94b1fcee6ebac0f4c,2021/12/23 11:51:36:35,pumpen
0.04785,1.01782,-0.12817,61c462ca4b1fcee6ebac0f4d,2021/12/23 11:51:36:532,pumpen
0.02490,1.00635,-0.16284,61c462ca4b1fcee6ebac0f4e,2021/12/23 11:51:37:30,pumpen
0.04077,1.04761,-0.15552,61c462cb4b1fcee6ebac0f4f,2021/12/23 11:51:37:527,pumpen
0.04395,0.99854,-0.14380,61c462cb4b1fcee6ebac0f50,2021/12/23 11:51:38:25,pumpen
0.03613,1.03198,-0.16504,61c462cc4b1fcee6ebac0f51,2021/12/23 11:51:38:523,pumpen
0.02124,1.01685,-0.14160,61c462cc4b1fcee6ebac0f52,2021/12/23 11:51:39:21,pumpen
0.06274,0.99756,-0.16602,61c462cd4b1fcee6ebac0f53,2021/12/23 11:51:39:520,pumpen
0.03760,1.00317,-0.13062,61c462ce4b1fcee6ebac0f54,2021/12/23 11:51:40:17,pumpen
0.04077,1.00757,-0.00635,61c462ce4b1fcee6ebac0f55,2021/12/23 11:51:40:515,pumpen
-0.00537,0.99658,-0.02197,61c462ce4b1fcee6ebac0f56,2021/12/23 11:51:41:13,pumpen
0.01099,0.99561,-0.17993,61c462cf4b1fcee6ebac0f57,2021/12/23 11:51:41:510,pumpen
-0.00854,1.01025,-0.05786,61c462cf4b1fcee6ebac0f58,2021/12/23 11:51:42:8,pumpen
0.00757,1.01514,-0.10547,61c462d04b1fcee6ebac0f59,2021/12/23 11:51:42:506,pumpen
0.04907,0.99097,-0.16797,61c462d04b1fcee6ebac0f5a,2021/12/23 11:51:43:3,pumpen
0.00854,0.99609,-0.09863,61c462d14b1fcee6ebac0f5b,2021/12/23 11:51:43:501,pumpen
0.03540,1.02002,-0.05347,61c462d14b1fcee6ebac0f5c,2021/12/23 11:51:44:0,pumpen
0.03687,1.02319,-0.05005,61c462d24b1fcee6ebac0f5d,2021/12/23 11:51:44:497,pumpen
0.01782,0.99854,-0.19531,61c462d24b1fcee6ebac0f5e,2021/12/23 11:51:44:995,pumpen
0.04883,1.02002,-0.20459,61c462d34b1fcee6ebac0f5f,2021/12/23 11:51:45:492,pumpen
-0.00391,0.97876,-0.12598,61c462d34b1fcee6ebac0f60,2021/12/23 11:51:45:990,pumpen
0.04443,1.00293,-0.20215,61c462d44b1fcee6ebac0f61,2021/12/23 11:51:46:487,pumpen
0.01123,0.95630,-0.08252,61c462d54b1fcee6ebac0f62,2021/12/23 11:51:46:985,pumpen
0.02393,0.98047,-0.13843,61c462d54b1fcee6ebac0f63,2021/12/23 11:51:47:483,pumpen
0.01318,1.00537,-0.13159,61c462d54b1fcee6ebac0f64,2021/12/23 11:51:47:981,pumpen
0.07666,0.98950,-0.14551,61c462d64b1fcee6ebac0f65,2021/12/23 11:51:48:478,pumpen
0.02686,0.96777,-0.06006,61c462d74b1fcee6ebac0f66,2021/12/23 11:51:48:976,pumpen
0.01050,1.00415,-0.19971,61c462d74b1fcee6ebac0f67,2021/12/23 11:51:49:473,pumpen
